state,CLAIM_FROM_MONTH,total_paid,total_claims,total_bens,rows,total_paid_delta,total_claims_delta,total_bens_delta,rows_delta
NJ,2020-09-01,483118438.4200012,8611846.0,6088823.0,71286,17659658.86000079,544056.0,323502.0,6090.0
NJ,2020-10-01,497769986.6500008,8819233.0,6424365.0,75303,14651548.229999602,207387.0,335542.0,4017.0
NJ,2020-11-01,492208916.3200003,8245916.0,5805176.0,68010,-5561070.33000052,-573317.0,-619189.0,-7293.0
NJ,2020-12-01,502699857.1600007,8175533.0,5626957.0,66030,10490940.840000391,-70383.0,-178219.0,-1980.0
NJ,2021-01-01,524191529.0000001,8920144.0,6255697.0,68301,21491671.839999437,744611.0,628740.0,2271.0
NJ,2021-02-01,478346632.80999947,8010328.0,5582838.0,63033,-45844896.19000065,-909816.0,-672859.0,-5268.0
NJ,2021-03-01,593120450.240002,10473106.0,7400751.0,78050,114773817.43000257,2462778.0,1817913.0,15017.0
NJ,2021-04-01,563474699.8399999,9750812.0,6927022.0,74784,-29645750.400002122,-722294.0,-473729.0,-3266.0
NJ,2021-05-01,563829246.6400001,9223708.0,6436681.0,72303,354546.80000019073,-527104.0,-490341.0,-2481.0
NJ,2021-06-01,564522259.0000002,9701214.0,6885410.0,76336,693012.3600001335,477506.0,448729.0,4033.0
NJ,2021-07-01,546043076.180001,9276486.0,6683730.0,73956,-18479182.819999218,-424728.0,-201680.0,-2380.0
NJ,2021-08-01,571759503.2400005,10051616.0,7263729.0,76488,25716427.059999466,775130.0,579999.0,2532.0
NJ,2021-09-01,575627052.6199994,10039638.0,7183111.0,76467,3867549.3799989223,-11978.0,-80618.0,-21.0
NJ,2021-10-01,600289312.2299988,10505429.0,7471193.0,80738,24662259.60999942,465791.0,288082.0,4271.0
NJ,2021-11-01,588837585.8900007,10238401.0,7140142.0,78763,-11451726.339998126,-267028.0,-331051.0,-1975.0
NJ,2021-12-01,616644809.1899981,10513752.0,7329411.0,75982,27807223.29999745,275351.0,189269.0,-2781.0
NJ,2022-01-01,593517252.5399988,10493935.0,7187620.0,75590,-23127556.64999938,-19817.0,-141791.0,-392.0
NJ,2022-02-01,573622772.5000013,10726774.0,7318069.0,81094,-19894480.03999746,232839.0,130449.0,5504.0
NJ,2022-03-01,684668400.7299988,12958744.0,8698071.0,92093,111045628.22999752,2231970.0,1380002.0,10999.0
NJ,2022-04-01,628791908.6700041,11492386.0,7698003.0,84113,-55876492.0599947,-1466358.0,-1000068.0,-7980.0
NJ,2022-05-01,668669755.859999,12119185.0,8020394.0,86596,39877847.18999481,626799.0,322391.0,2483.0
NJ,2022-06-01,651642050.8299997,12094933.0,8022297.0,86746,-17027705.029999256,-24252.0,1903.0,150.0
NJ,2022-07-01,604287344.3500013,11224234.0,7416055.0,81136,-47354706.47999835,-870699.0,-606242.0,-5610.0
NJ,2022-08-01,648297905.6200006,12901209.0,8402799.0,90719,44010561.269999266,1676975.0,986744.0,9583.0
NJ,2022-09-01,630395354.7900002,12035022.0,7983469.0,89613,-17902550.8300004,-866187.0,-419330.0,-1106.0
NJ,2022-10-01,649842486.1399989,11901849.0,7998976.0,92196,19447131.349998713,-133173.0,15507.0,2583.0
NJ,2022-11-01,653631481.03,11567184.0,7807902.0,89426,3788994.8900010586,-334665.0,-191074.0,-2770.0
NJ,2022-12-01,650981741.7700007,11271461.0,7475217.0,85456,-2649739.259999275,-295723.0,-332685.0,-3970.0
NJ,2023-01-01,682123172.2199996,12466762.0,8331655.0,92226,31141430.449998856,1195301.0,856438.0,6770.0
NJ,2023-02-01,633770632.2000006,11380023.0,7746456.0,86493,-48352540.01999891,-1086739.0,-585199.0,-5733.0
NJ,2023-03-01,733658172.1200025,13152434.0,8876505.0,97124,99887539.92000186,1772411.0,1130049.0,10631.0
NJ,2023-04-01,648670900.2000012,11148128.0,7588923.0,86737,-84987271.92000127,-2004306.0,-1287582.0,-10387.0
NJ,2023-05-01,719579388.2700012,12423575.0,8421660.0,94257,70908488.06999993,1275447.0,832737.0,7520.0
NJ,2023-06-01,669135062.8900008,11543209.0,7909804.0,91437,-50444325.38000035,-880366.0,-511856.0,-2820.0
NJ,2023-07-01,623606740.5800018,10521056.0,7218495.0,85309,-45528322.30999899,-1022153.0,-691309.0,-6128.0
NJ,2023-08-01,689917621.9900017,11267833.0,7559321.0,93625,66310881.40999985,746777.0,340826.0,8316.0
NJ,2023-09-01,653945097.1000013,10292425.0,6869149.0,88427,-35972524.89000034,-975408.0,-690172.0,-5198.0
NJ,2023-10-01,710084209.9300036,11251809.0,7467442.0,95479,56139112.83000231,959384.0,598293.0,7052.0
NJ,2023-11-01,675615514.0899992,10274155.0,6775338.0,88668,-34468695.840004444,-977654.0,-692104.0,-6811.0
NJ,2023-12-01,665793157.8900003,9696051.0,6402621.0,83647,-9822356.199998856,-578104.0,-372717.0,-5021.0
NJ,2024-01-01,720125813.0900006,10902059.0,7184236.0,91144,54332655.200000286,1206008.0,781615.0,7497.0
NJ,2024-02-01,690854638.6200018,10886600.0,7186021.0,89704,-29271174.469998837,-15459.0,1785.0,-1440.0
NJ,2024-03-01,725197324.410001,11508407.0,7731729.0,91707,34342685.78999925,621807.0,545708.0,2003.0
NJ,2024-04-01,705410773.7999997,11360196.0,7669278.0,90136,-19786550.610001326,-148211.0,-62451.0,-1571.0
NJ,2024-05-01,735942544.8400006,11556875.0,7703383.0,90716,30531771.040000916,196679.0,34105.0,580.0
NJ,2024-06-01,658737462.3000004,10052879.0,6800434.0,81438,-77205082.5400002,-1503996.0,-902949.0,-9278.0
NJ,2024-07-01,645866299.019999,10375339.0,7146704.0,83092,-12871163.280001402,322460.0,346270.0,1654.0
NJ,2024-08-01,664892090.7499996,10407898.0,7230239.0,84345,19025791.730000615,32559.0,83535.0,1253.0
NJ,2024-09-01,653354575.8500015,9775864.0,6824250.0,82545,-11537514.899998188,-632034.0,-405989.0,-1800.0
NJ,2024-10-01,676170056.4700024,9962215.0,6922288.0,83516,22815480.62000096,186351.0,98038.0,971.0
NJ,2024-11-01,530667871.2199998,6807446.0,4711581.0,55486,-145502185.25000262,-3154769.0,-2210707.0,-28030.0
NJ,2024-12-01,124097263.44000007,1383384.0,1003719.0,8648,-406570607.77999973,-5424062.0,-3707862.0,-46838.0
NM,2018-01-01,144256728.84999987,2258740.0,1419532.0,27953,,,,
NM,2018-02-01,130043201.05999997,2042424.0,1289080.0,26325,-14213527.789999902,-216316.0,-130452.0,-1628.0
NM,2018-03-01,138697326.67999986,2132325.0,1306310.0,26721,8654125.619999886,89901.0,17230.0,396.0
NM,2018-04-01,133067731.27000001,2072543.0,1280109.0,26620,-5629595.409999847,-59782.0,-26201.0,-101.0
NM,2018-05-01,136368392.3400001,2099500.0,1294268.0,26737,3300661.0700000823,26957.0,14159.0,117.0
NM,2018-06-01,127603763.91999993,1922761.0,1179102.0,24374,-8764628.420000166,-176739.0,-115166.0,-2363.0
NM,2018-07-01,128898975.4599999,1949934.0,1203765.0,24636,1295211.5399999768,27173.0,24663.0,262.0
NM,2018-08-01,140892000.3499999,2180973.0,1369206.0,28111,11993024.89,231039.0,165441.0,3475.0
NM,2018-09-01,127920769.29000005,1915801.0,1196434.0,25355,-12971231.059999853,-265172.0,-172772.0,-2756.0
NM,2018-10-01,141315309.59000015,2212946.0,1414634.0,29148,13394540.300000101,297145.0,218200.0,3793.0
NM,2018-11-01,130426316.87999979,2018542.0,1284481.0,26633,-10888992.710000366,-194404.0,-130153.0,-2515.0
NM,2018-12-01,124778256.19999963,1823886.0,1127333.0,23888,-5648060.680000156,-194656.0,-157148.0,-2745.0
NM,2019-01-01,138492390.6799997,2086720.0,1304528.0,28592,13714134.480000079,262834.0,177195.0,4704.0
NM,2019-02-01,126074751.04000019,1845621.0,1149322.0,25966,-12417639.639999524,-241099.0,-155206.0,-2626.0
NM,2019-03-01,137097786.66999975,1991902.0,1230063.0,27107,11023035.629999563,146281.0,80741.0,1141.0
NM,2019-04-01,137333813.69000015,2072685.0,1279995.0,28347,236027.02000039816,80783.0,49932.0,1240.0
NM,2019-05-01,135143166.65000024,1983561.0,1219871.0,27203,-2190647.0399999022,-89124.0,-60124.0,-1144.0
NM,2019-06-01,126530271.76000006,1794564.0,1105541.0,23882,-8612894.89000018,-188997.0,-114330.0,-3321.0
NM,2019-07-01,134365429.2300001,1887258.0,1153636.0,27322,7835157.4700000435,92694.0,48095.0,3440.0
NM,2019-08-01,142578122.63000003,1995987.0,1234001.0,29066,8212693.399999917,108729.0,80365.0,1744.0
NM,2019-09-01,134824686.03000033,1910916.0,1165263.0,27635,-7753436.599999696,-85071.0,-68738.0,-1431.0
NM,2019-10-01,148321759.87000006,2121071.0,1311294.0,30463,13497073.839999735,210155.0,146031.0,2828.0
NM,2019-11-01,136412432.01000008,1848650.0,1132126.0,27148,-11909327.859999985,-272421.0,-179168.0,-3315.0
NM,2019-12-01,137789170.0,1853048.0,1127149.0,26958,1376737.9899999201,4398.0,-4977.0,-190.0
NM,2020-01-01,154804165.77,2146524.0,1343493.0,31138,17014995.77000001,293476.0,216344.0,4180.0
NM,2020-02-01,144141192.1600003,1941843.0,1200586.0,28423,-10662973.609999716,-204681.0,-142907.0,-2715.0
NM,2020-03-01,132832180.07999992,1685257.0,979712.0,24663,-11309012.08000037,-256586.0,-220874.0,-3760.0
NM,2020-04-01,113960002.16999993,1264036.0,609125.0,15585,-18872177.909999996,-421221.0,-370587.0,-9078.0
NM,2020-05-01,125070202.40000005,1392806.0,732113.0,18518,11110200.230000123,128770.0,122988.0,2933.0
NM,2020-06-01,140126739.6600001,1715974.0,1013647.0,23996,15056537.260000035,323168.0,281534.0,5478.0
NM,2020-07-01,145905624.19000003,1835492.0,1096762.0,25501,5778884.529999942,119518.0,83115.0,1505.0
NM,2020-08-01,144864536.21999955,1815601.0,1086646.0,25771,-1041087.9700004756,-19891.0,-10116.0,270.0
NM,2020-09-01,144683699.16999978,1885193.0,1132530.0,27209,-180837.0499997735,69592.0,45884.0,1438.0
NM,2020-10-01,151669265.02000007,1961491.0,1176564.0,28280,6985565.850000292,76298.0,44034.0,1071.0
NM,2020-11-01,139495247.56000024,1765134.0,1051738.0,24914,-12174017.45999983,-196357.0,-124826.0,-3366.0
NM,2020-12-01,142585389.39000008,1777518.0,1031104.0,24485,3090141.8299998343,12384.0,-20634.0,-429.0
NM,2021-01-01,148390993.39000008,1874260.0,1133775.0,27055,5805604.0,96742.0,102671.0,2570.0
NM,2021-02-01,146423008.47000012,1819990.0,1106873.0,26817,-1967984.919999957,-54270.0,-26902.0,-238.0
NM,2021-03-01,167720689.0999999,2112971.0,1300220.0,30665,21297680.629999787,292981.0,193347.0,3848.0
NM,2021-04-01,161889874.3200002,2057699.0,1280860.0,30042,-5830814.779999703,-55272.0,-19360.0,-623.0
NM,2021-05-01,158998794.30000025,1920859.0,1177862.0,28645,-2891080.019999951,-136840.0,-102998.0,-1397.0
NM,2021-06-01,156918470.70000008,1923103.0,1196323.0,28483,-2080323.6000001729,2244.0,18461.0,-162.0
NM,2021-07-01,159743956.10999984,1910051.0,1180719.0,28263,2825485.409999758,-13052.0,-15604.0,-220.0
NM,2021-08-01,169950244.82000005,2136307.0,1375127.0,31004,10206288.710000217,226256.0,194408.0,2741.0
NM,2021-09-01,164060924.92000014,2065158.0,1292064.0,29900,-5889319.899999917,-71149.0,-83063.0,-1104.0
NM,2021-10-01,167160669.93000028,2051933.0,1290620.0,30135,3099745.0100001395,-13225.0,-1444.0,235.0
NM,2021-11-01,165734652.87999994,2010549.0,1272163.0,29541,-1426017.0500003397,-41384.0,-18457.0,-594.0
NM,2021-12-01,166718789.7199999,1987941.0,1235174.0,28849,984136.8399999738,-22608.0,-36989.0,-692.0
NM,2022-01-01,180865207.27000007,2116833.0,1356611.0,30029,14146417.550000161,128892.0,121437.0,1180.0
NM,2022-02-01,156972214.07000017,1896541.0,1179741.0,28184,-23892993.1999999,-220292.0,-176870.0,-1845.0
NM,2022-03-01,181087015.19999978,2250159.0,1413044.0,32582,24114801.129999608,353618.0,233303.0,4398.0
NM,2022-04-01,174342438.53999993,2102487.0,1313622.0,31019,-6744576.659999847,-147672.0,-99422.0,-1563.0
NM,2022-05-01,172877319.91000018,2087328.0,1297078.0,30638,-1465118.6299997568,-15159.0,-16544.0,-381.0
NM,2022-06-01,169923688.04999977,2003759.0,1248827.0,29022,-2953631.8600004017,-83569.0,-48251.0,-1616.0
NM,2022-07-01,170651204.2000002,1929651.0,1191873.0,27922,727516.1500004232,-74108.0,-56954.0,-1100.0
NM,2022-08-01,190376413.55999994,2267666.0,1430307.0,32433,19725209.359999746,338015.0,238434.0,4511.0
NM,2022-09-01,187221496.24000013,2286521.0,1456219.0,29217,-3154917.319999814,18855.0,25912.0,-3216.0
NM,2022-10-01,191812663.74999958,2300081.0,1468323.0,29592,4591167.509999454,13560.0,12104.0,375.0
NM,2022-11-01,193633571.48000005,2319543.0,1501831.0,29524,1820907.730000466,19462.0,33508.0,-68.0
NM,2022-12-01,192165544.5800001,2221321.0,1416564.0,28124,-1468026.8999999464,-98222.0,-85267.0,-1400.0
NM,2023-01-01,201025789.90000004,2388430.0,1521873.0,30321,8860245.319999933,167109.0,105309.0,2197.0
NM,2023-02-01,185758738.6299998,2241695.0,1438065.0,29056,-15267051.27000025,-146735.0,-83808.0,-1265.0
NM,2023-03-01,209721133.4499998,2520105.0,1602024.0,31723,23962394.820000023,278410.0,163959.0,2667.0
NM,2023-04-01,195022280.23000002,2299446.0,1459551.0,29793,-14698853.21999979,-220659.0,-142473.0,-1930.0
NM,2023-05-01,202902201.7199998,2414138.0,1518226.0,30702,7879921.489999771,114692.0,58675.0,909.0
NM,2023-06-01,191532474.56000012,2207654.0,1392380.0,28125,-11369727.159999669,-206484.0,-125846.0,-2577.0
NM,2023-07-01,203367093.45999947,2085572.0,1286929.0,26718,11834618.89999935,-122082.0,-105451.0,-1407.0
NM,2023-08-01,221099613.98999968,2350578.0,1481624.0,30277,17732520.53000021,265006.0,194695.0,3559.0
NM,2023-09-01,205132563.96000043,2095839.0,1293552.0,27053,-15967050.029999256,-254739.0,-188072.0,-3224.0
NM,2023-10-01,215660976.6599999,2228930.0,1391399.0,28751,10528412.699999481,133091.0,97847.0,1698.0
NM,2023-11-01,207196406.45999965,2102299.0,1308486.0,27407,-8464570.200000256,-126631.0,-82913.0,-1344.0
NM,2023-12-01,204767180.30999973,2016234.0,1237393.0,25897,-2429226.1499999166,-86065.0,-71093.0,-1510.0
NM,2024-01-01,226552053.67000014,2405829.0,1502688.0,30313,21784873.3600004,389595.0,265295.0,4416.0
NM,2024-02-01,217551764.4300002,2312922.0,1451749.0,29500,-9000289.23999995,-92907.0,-50939.0,-813.0
NM,2024-03-01,221629986.4400002,2275792.0,1402157.0,28672,4078222.0100000203,-37130.0,-49592.0,-828.0
NM,2024-04-01,223104599.56999996,2351452.0,1450118.0,29629,1474613.1299997568,75660.0,47961.0,957.0
NM,2024-05-01,224234414.3600002,2303648.0,1395793.0,28880,1129814.79000023,-47804.0,-54325.0,-749.0
NM,2024-06-01,202112213.42000005,2028584.0,1227567.0,25322,-22122200.940000147,-275064.0,-168226.0,-3558.0
NM,2024-07-01,168359085.3200001,1945805.0,1220453.0,25586,-33753128.099999934,-82779.0,-7114.0,264.0
NM,2024-08-01,178364689.35999987,2043302.0,1282973.0,27524,10005604.039999753,97497.0,62520.0,1938.0
NM,2024-09-01,168516002.17000017,1903367.0,1168487.0,25693,-9848687.1899997,-139935.0,-114486.0,-1831.0
NM,2024-10-01,173892438.65000004,2007747.0,1234383.0,26556,5376436.47999987,104380.0,65896.0,863.0
NM,2024-11-01,148211320.59999993,1603735.0,969227.0,21469,-25681118.0500001,-404012.0,-265156.0,-5087.0
NM,2024-12-01,79464070.42000002,866402.0,546871.0,13351,-68747250.17999992,-737333.0,-422356.0,-8118.0
NV,2018-01-01,90104384.69999982,1908879.0,1148094.0,26256,,,,
NV,2018-02-01,79692513.36000007,1661853.0,1013635.0,23990,-10411871.33999975,-247026.0,-134459.0,-2266.0
NV,2018-03-01,87506587.19999985,1792143.0,1106068.0,25607,7814073.83999978,130290.0,92433.0,1617.0
NV,2018-04-01,83696337.1799999,1661526.0,1047209.0,24623,-3810250.019999951,-130617.0,-58859.0,-984.0
NV,2018-05-01,84147642.65999992,1666677.0,1051256.0,24843,451305.4800000191,5151.0,4047.0,220.0
NV,2018-06-01,77599525.89000008,1531798.0,982547.0,23522,-6548116.769999847,-134879.0,-68709.0,-1321.0
NV,2018-07-01,79464888.19,1568826.0,1005123.0,23785,1865362.2999999225,37028.0,22576.0,263.0
NV,2018-08-01,84980083.62999989,1704182.0,1107210.0,25703,5515195.439999893,135356.0,102087.0,1918.0
NV,2018-09-01,77568838.47999997,1505836.0,973104.0,23543,-7411245.149999917,-198346.0,-134106.0,-2160.0
NV,2018-10-01,86828483.50999981,1732833.0,1132220.0,26442,9259645.029999837,226997.0,159116.0,2899.0
NV,2018-11-01,79541283.57999983,1545000.0,999662.0,24365,-7287199.929999977,-187833.0,-132558.0,-2077.0
NV,2018-12-01,78317942.41999999,1571985.0,989801.0,24098,-1223341.1599998474,26985.0,-9861.0,-267.0
NV,2019-01-01,95511829.01000005,2174577.0,1375652.0,28608,17193886.590000063,602592.0,385851.0,4510.0
NV,2019-02-01,83807654.95999983,1966713.0,1240503.0,25290,-11704174.05000022,-207864.0,-135149.0,-3318.0
NV,2019-03-01,93883856.32999992,2136739.0,1341040.0,27080,10076201.370000094,170026.0,100537.0,1790.0
NV,2019-04-01,94688921.1699999,2134742.0,1330318.0,27293,805064.8399999738,-1997.0,-10722.0,213.0
NV,2019-05-01,96326557.60999969,2143987.0,1317098.0,27189,1637636.439999789,9245.0,-13220.0,-104.0
NV,2019-06-01,86816459.92999992,1900117.0,1196729.0,25083,-9510097.679999769,-243870.0,-120369.0,-2106.0
NV,2019-07-01,93029244.44000004,2030930.0,1289711.0,26714,6212784.510000125,130813.0,92982.0,1631.0
NV,2019-08-01,97579854.22000007,2148785.0,1355254.0,27896,4550609.780000031,117855.0,65543.0,1182.0
NV,2019-09-01,92105423.56999986,2010066.0,1264078.0,26478,-5474430.650000215,-138719.0,-91176.0,-1418.0
NV,2019-10-01,98751051.16000006,2244529.0,1380951.0,28576,6645627.590000197,234463.0,116873.0,2098.0
NV,2019-11-01,91747017.65000004,2045897.0,1279403.0,26371,-7004033.51000002,-198632.0,-101548.0,-2205.0
NV,2019-12-01,88197872.37999988,1993952.0,1192994.0,25248,-3549145.2700001597,-51945.0,-86409.0,-1123.0
NV,2020-01-01,96157018.95999998,2267577.0,1361019.0,27522,7959146.5800001025,273625.0,168025.0,2274.0
NV,2020-02-01,86274002.95000012,1981180.0,1222209.0,25536,-9883016.009999856,-286397.0,-138810.0,-1986.0
NV,2020-03-01,82352485.73000005,1786734.0,1055509.0,22601,-3921517.2200000733,-194446.0,-166700.0,-2935.0
NV,2020-04-01,73520687.51000014,1442874.0,753223.0,16963,-8831798.21999991,-343860.0,-302286.0,-5638.0
NV,2020-05-01,81393933.6400001,1655041.0,950008.0,20681,7873246.129999965,212167.0,196785.0,3718.0
NV,2020-06-01,93227417.60999992,1984507.0,1203300.0,25327,11833483.96999982,329466.0,253292.0,4646.0
NV,2020-07-01,100556215.46000019,2090506.0,1259953.0,26002,7328797.850000262,105999.0,56653.0,675.0
NV,2020-08-01,96691905.91000012,2065328.0,1255860.0,26253,-3864309.5500000715,-25178.0,-4093.0,251.0
NV,2020-09-01,96791893.58999991,2130026.0,1280419.0,26834,99987.67999979854,64698.0,24559.0,581.0
NV,2020-10-01,101192634.37999997,2216513.0,1344415.0,28094,4400740.790000051,86487.0,63996.0,1260.0
NV,2020-11-01,91802912.99999988,2003877.0,1227741.0,26081,-9389721.380000085,-212636.0,-116674.0,-2013.0
NV,2020-12-01,96967547.29999992,2095281.0,1254469.0,26502,5164634.300000042,91404.0,26728.0,421.0
NV,2021-01-01,96867157.05999999,2145598.0,1275322.0,26678,-100390.23999993503,50317.0,20853.0,176.0
NV,2021-02-01,93084605.95999989,2058510.0,1264741.0,26832,-3782551.1000000983,-87088.0,-10581.0,154.0
NV,2021-03-01,107503007.27999994,2488574.0,1482543.0,30226,14418401.320000052,430064.0,217802.0,3394.0
NV,2021-04-01,102745173.2599999,2288654.0,1430596.0,29242,-4757834.0200000405,-199920.0,-51947.0,-984.0
NV,2021-05-01,98571694.1,2194730.0,1363286.0,28304,-4173479.159999907,-93924.0,-67310.0,-938.0
NV,2021-06-01,98066351.02999973,2217704.0,1385659.0,28550,-505343.07000026107,22974.0,22373.0,246.0
NV,2021-07-01,96436615.82999983,2129472.0,1371380.0,28112,-1629735.1999998987,-88232.0,-14279.0,-438.0
NV,2021-08-01,101584940.17000008,2279344.0,1478491.0,29704,5148324.340000242,149872.0,107111.0,1592.0
NV,2021-09-01,99307228.27999978,2222112.0,1421127.0,28930,-2277711.8900002986,-57232.0,-57364.0,-774.0
NV,2021-10-01,97325532.82000007,2235697.0,1405767.0,28967,-1981695.4599997103,13585.0,-15360.0,37.0
NV,2021-11-01,95833600.31999993,2187852.0,1370954.0,28370,-1491932.500000134,-47845.0,-34813.0,-597.0
NV,2021-12-01,96021449.76999997,2132521.0,1350249.0,27797,187849.45000003278,-55331.0,-20705.0,-573.0
NV,2022-01-01,101021059.64000006,2202529.0,1381128.0,27766,4999609.870000094,70008.0,30879.0,-31.0
NV,2022-02-01,92402993.49999985,2031396.0,1285954.0,27108,-8618066.14000021,-171133.0,-95174.0,-658.0
NV,2022-03-01,108249658.28000009,2392452.0,1510593.0,30419,15846664.78000024,361056.0,224639.0,3311.0
NV,2022-04-01,97702322.5599997,2126823.0,1361533.0,28098,-10547335.720000386,-265629.0,-149060.0,-2321.0
NV,2022-05-01,104367946.72999975,2255624.0,1426358.0,29009,6665624.1700000465,128801.0,64825.0,911.0
NV,2022-06-01,102586774.43999994,2179142.0,1403337.0,28813,-1781172.2899998128,-76482.0,-23021.0,-196.0
NV,2022-07-01,95923667.03999992,2112958.0,1309879.0,27970,-6663107.400000021,-66184.0,-93458.0,-843.0
NV,2022-08-01,107134183.95000017,2427478.0,1533797.0,31986,11210516.91000025,314520.0,223918.0,4016.0
NV,2022-09-01,96428169.31000006,2176604.0,1336475.0,28736,-10706014.640000105,-250874.0,-197322.0,-3250.0
NV,2022-10-01,97829733.7299999,2217359.0,1368741.0,29212,1401564.4199998379,40755.0,32266.0,476.0
NV,2022-11-01,97045712.88999978,2141844.0,1354638.0,28154,-784020.8400001228,-75515.0,-14103.0,-1058.0
NV,2022-12-01,96546936.14999999,2126983.0,1351447.0,28308,-498776.739999786,-14861.0,-3191.0,154.0
NV,2023-01-01,101298502.49999997,2195236.0,1367471.0,28715,4751566.349999979,68253.0,16024.0,407.0
NV,2023-02-01,94524773.76999992,2047901.0,1290780.0,27308,-6773728.730000049,-147335.0,-76691.0,-1407.0
NV,2023-03-01,108601397.45999993,2352144.0,1479739.0,30390,14076623.690000013,304243.0,188959.0,3082.0
NV,2023-04-01,102480353.97999993,2207253.0,1379886.0,28871,-6121043.480000004,-144891.0,-99853.0,-1519.0
NV,2023-05-01,113216631.6999999,2420139.0,1504048.0,31168,10736277.719999969,212886.0,124162.0,2297.0
